ID,UUID,SECURITY_CODE,SECURITY_NAME,ACCOUNTING_YEAR,DATA_YEAR,IS_DELETE,CONTEXTREF,CREATETIME,REPORT_TYPE,STAMP,PAGE_INDEX,SOURCE_URL,CFME00000M,CFME00010M,CFME00020M,CFME00030M,CFME00040M,CFME00050M,CFME00060M,CFME00070M,CFME00080M,CFME00090M,CFME00100M,CFME00110M,CFME00120M,CFME00130M,CFME00140M,CFME00150M,CFME00160M,CFME00170M,CFME00180M,CFME00190M,CFME00200M,CFME00210M,CFME00220M,CFME00230M,CFME00240M,CFME00250M,CFME00260M,CFME00270M,CFME00280M,CFME00290M,CFME00300M,CFME00310M,CFME00320M,CFME00330M,CFME00340M,CFME00350M,CFME00360M,CFME00370M,CFME00380M,CFME00390M,CFME00400M,CFME00410M,CFME00420M,CFME00430M,CFME00440M,CFME00450M,CFME00460M,CFME00470M,CFME00480M,CFME00490M,CFME00500M,CFME00510M,CFME00520M,CFME00530M,CFME00540M,CFME00550M,CFME00560M,CFME00570M,CFME00580M,CFME00590M,CFME00600M,CFME00610M,CFME00620M,CFME00630M,CFME00640M,CFME00650M,CFME00660M,CFME00670M,CFME00680M,CFME00690M,CFME00700M,CFME00710M,CFME00720M,CFME00730M,CFME00740M,CFME00750M,CFME00760M,CFME00770M,CFME00780M,CFME00790M,CFME00800M,CFME00810M,CFME00820M,CFME00830M,CFME00840M,CFME00850M,CFME00860M,CFME00870M,CFME00880M,CFME00890M,CFME00900M,CFME00910M,CFME00920M,CFME00930M,CFME00940M,CFME00950M,CFME00960M,CFME00970M,CFME00980M,CFME00990M,CFME01000M,CFME01010M,CFME01020M,CFME01030M,CFME01040M,CFME01050M,CFME01060M,CFME01070M,CFME01080M,CFME01090M,CFME01100M,CFME01110M,CFME01120M,CFME01130M,CFME01140M,CFME01150M,CFME01160M,CFME01170M,CFME01180M,CFME01190M,CFME01200M,CFME01210M,CFME01220M,CFME01230M,CFME01240M,CFME01250M,CFME01260M,CFME01270M,CFME01280M,CFME01290M,CFME01300M,CFME01310M,CFME01320M,CFME01330M,CFME01340M,CFME01350M,CFME01360M,CFME01370M,CFME01380M,CFME01390M,CFME01400M,CFME01410M,CFME01420M,CFME01430M,CFME01440M,CFME01450M,CFME01460M,CFME01470M,CFME01480M,CFME01490M,CFME01500M,CFME01510M,CFME01520M,CFME01530M,CFME01540M,CFME01550M,CFME01560M,CFME01570M,CFME01580M,CFME01590M,CFME01600M,CFME01610M,CFME01620M,CFME01630M,CFME01640M,CFME01650M,CFME01660M,CFME01670M,CFME01680M,CFME01690M,CFME01700M,CFME01710M,CFME01720M,CFME01730M,CFME01740M,CFME01750M,CFME01760M,CFME01770M,CFME01780M,CFME01790M,CFME01800M,CFME01810M,CFME01820M,CFME01830M,CFME01840M,CFME01850M,CFME01860M,CFME01870M,CFME01880M,CFME01890M,CFME01900M,CFME01910M,CFME01920M,CFME01930M,CFME01940M,CFME01950M,CFME01960M,CFME01970M,CFME01980M,CFME01990M,CFME02000M,CFME02010M,CFME02020M,CFME02030M,CFME02040M,CFME02050M,CFME02060M,CFME02070M,CFME02080M,CFME02090M,CFME02100M,CFME02110M,CFME02120M,CFME02130M,CFME02140M
123013,56f7395bb61d55d294a90e9c47939fdd,430226,奥凯立,2017/12/31,2017/12/31,0,母公司年初至报告期末,2018/4/18,年度报告,2019/2/28,50,http://www.neeq.com.cn/disclosure/2018/2018-04-18/1524051495_736165.pdf,,1,67666255.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34146.71,,67700402.42,50675480.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5304394.79,,,,733189.73,,,,,8284283.24,,64997348.28,2703054.14,1,,,,,,,295617.48,,,,,,,,295617.48,,,,,,1993343.03,,,1500000,,,,,,,,,,,,10879000,,14372343.03,-14076725.55,1,,,,,,13000000,,,,,,,,,,,,,13000000,,,7500000,,,,,,,6567330.67,,,,,,,,,,,,,,14067330.67,-1067330.67,,-12441002.08,13683422.22,,,1242420.14,,
123014,56f7395bb61d55d294a90e9c47939fdd,430226,奥凯立,2017/12/31,2016/12/31,0,母公司上年年初至报告期末,2018/4/18,年度报告,2019/2/28,50,http://www.neeq.com.cn/disclosure/2018/2018-04-18/1524051495_736165.pdf,,1,61276648.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,793826.8,,62070475.3,40796320.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4935235.01,,,,4994618.05,,,,,10359058.17,,61085231.61,985243.69,1,,,,,2000000,,,,,,,,,,2000000,,,,,,27848.42,,,,,,,,,,,,,,,,,27848.42,1972151.58,1,,,,,,10000000,,,,,,,,,,,,,10000000,,,18000000,,,,,,,12057017.38,,,,,,,,,,,,,,30057017.38,-20057017.38,,-17099622.11,30783044.33,,,13683422.22,,
67821,fb79f9a56c175c2bb7a4cccc6270dfbd,430226,奥凯立,2017/12/31,2017/12/31,0,母公司年初至报告期末,2018/4/18,年度报告,2019/2/27,50,http://www.neeq.com.cn/disclosure/2018/2018-04-18/1524054293_290499.pdf,,1,67666255.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34146.71,,67700402.42,50675480.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5304394.79,,,,733189.73,,,,,8284283.24,,64997348.28,2703054.14,1,,,,,,,295617.48,,,,,,,,295617.48,,,,,,1993343.03,,,1500000,,,,,,,,,,,,10879000,,14372343.03,-14076725.55,1,,,,,,13000000,,,,,,,,,,,,,13000000,,,7500000,,,,,,,6567330.67,,,,,,,,,,,,,,14067330.67,-1067330.67,,-12441002.08,13683422.22,,,1242420.14,,
67822,fb79f9a56c175c2bb7a4cccc6270dfbd,430226,奥凯立,2017/12/31,2016/12/31,0,母公司上年年初至报告期末,2018/4/18,年度报告,2019/2/27,50,http://www.neeq.com.cn/disclosure/2018/2018-04-18/1524054293_290499.pdf,,1,61276648.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,793826.8,,62070475.3,40796320.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4935235.01,,,,4994618.05,,,,,10359058.17,,61085231.61,985243.69,1,,,,,2000000,,,,,,,,,,2000000,,,,,,27848.42,,,,,,,,,,,,,,,,,27848.42,1972151.58,1,,,,,,10000000,,,,,,,,,,,,,10000000,,,18000000,,,,,,,12057017.38,,,,,,,,,,,,,,30057017.38,-20057017.38,,-17099622.11,30783044.33,,,13683422.22,,
1267,fb79f9a56c175c2bb7a4cccc6270dfbd,430226,奥凯立,2017/12/31,2017/12/31,0,合并年初至报告期末,2018/4/18,年度报告,2019/2/27,48,http://www.neeq.com.cn/disclosure/2018/2018-04-18/1524054293_290499.pdf,,1,148250851.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6078959.36,,154329810.6,87322660.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16472663.84,,,,13130427.83,,,,,26796720.23,,143722471.9,10607338.69,1,,,,,,,295617.48,,,,,,,,295617.48,,,,,,25161899.9,,,,,,,,,,,,,,,8000000,,33161899.9,-32866282.42,1,,,,,,35121000,,,,,,,,,,,,,35121000,,,27500000,,,,,,,8899508.87,,,,,,,,,,,,,,36399508.87,-1278508.87,,-23537452.6,31191444.92,,,7653992.32,,
1268,fb79f9a56c175c2bb7a4cccc6270dfbd,430226,奥凯立,2017/12/31,2016/12/31,0,合并上年年初至报告期末,2018/4/18,年度报告,2019/2/27,48,http://www.neeq.com.cn/disclosure/2018/2018-04-18/1524054293_290499.pdf,,1,144992548.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1542967.99,,146535516.4,80049756.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17196069.96,,,,18897714.11,,,,,26226220.32,,142369760.7,4165755.71,1,,,,,,,4500,,,,,,,,4500,,,,,,2029764.05,,,,,,,,,,,,,,,,,2029764.05,-2025264.05,1,,,,,,40000000,,,,,,,,,,,,,40000000,,,37000000,,,,,,,13155298.73,,,,,,,,,,,,,,50155298.73,-10155298.73,,-8014807.07,39206251.99,,,31191444.92,,
48143,4aaf73a490875f55bab72508e83f24b7,430227,东软慧聚,2017/12/31,2017/12/31,0,合并年初至报告期末,2018/4/18,年度报告,2019/2/27,56,http://www.neeq.com.cn/disclosure/2018/2018-04-18/1524059186_837733.pdf,,1,224453035.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1795567.48,,,,,4611434.05,,230860036.7,107524529.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,137787049.9,,,,13019964.83,,,,,21310970.55,,279642514.6,-48782477.88,1,,134700000,,,118270.89,,,,,,,,,,134818270.9,,,,,,7131964.71,,,132000000,,,,,,,,,,,,,,139131964.7,-4313693.82,1,,,,,,92279500,,,,,,,,,,,,,92279500,,,59550000,,,,,,,1852118.96,,,,,,,,,,,,,,61402118.96,30877381.04,-6950.13,-22225740.79,33119830.25,,,10894089.46,,
48144,4aaf73a490875f55bab72508e83f24b7,430227,东软慧聚,2017/12/31,2016/12/31,0,合并上年年初至报告期末,2018/4/18,年度报告,2019/2/27,56,http://www.neeq.com.cn/disclosure/2018/2018-04-18/1524059186_837733.pdf,,1,323071030.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,805114.06,,,,,6068138.36,,329944282.5,180831798.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103261293.9,,,,17274420.17,,,,,19808612.77,,321176125.6,8768156.98,1,,229600000,,,146923.89,,,,,,,,,,229746923.9,,,,,,219673,,,232300000,,,,,,,,,,,,,,232519673,-2772749.11,1,,,,,,56150000,,,,,,,,,,,,,56150000,,,66100000,,,,,,,1113640.54,,,,,,,,,,,,,,67213640.54,-11063640.54,20659.59,-5047573.08,38167403.33,,,33119830.25,,
127047,4aaf73a490875f55bab72508e83f24b7,430227,东软慧聚,2017/12/31,2017/12/31,0,母公司年初至报告期末,2018/4/18,年度报告,2019/2/28,57,http://www.neeq.com.cn/disclosure/2018/2018-04-18/1524059186_837733.pdf,,1,224453035.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1795567.48,,,,,4515128,,230763730.7,107524529.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,137680856.1,,,,13016604.47,,,,,21285872.27,,279507862.1,-48744131.45,1,,134700000,,,118270.89,,,,,,,,,,134818270.9,,,,,,7131964.71,,,132000000,,,,,,,,,,,,,,139131964.7,-4313693.82,1,,,,,,92279500,,,,,,,,,,,,,92279500,,,59550000,,,,,,,1852118.96,,,,,,,,,,,,,,61402118.96,30877381.04,-6950.13,-22187394.36,33067731.53,,,10880337.17,,
127048,4aaf73a490875f55bab72508e83f24b7,430227,东软慧聚,2017/12/31,2016/12/31,0,母公司上年年初至报告期末,2018/4/18,年度报告,2019/2/28,57,http://www.neeq.com.cn/disclosure/2018/2018-04-18/1524059186_837733.pdf,,1,322855030.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,805114.06,,,,,6205515.3,,329865659.5,180831798.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103205640.6,,,,17264620.53,,,,,19837222.67,,321139282.5,8726376.93,1,,229600000,,,146923.89,,,,,,,,,,229746923.9,,,,,,219673,,,232300000,,,,,,,,,,,,,,232519673,-2772749.11,1,,,,,,56150000,,,,,,,,,,,,,56150000,,,66100000,,,,,,,1113640.54,,,,,,,,,,,,,,67213640.54,-11063640.54,20659.59,-5089353.13,38157084.66,,,33067731.53,,
53107,3834a53cf7c25ee4a5794a8aac03516e,430227,东软慧聚,2017/12/31,2017/12/31,0,合并年初至报告期末,2018/4/27,年度报告,2019/2/27,56,http://www.neeq.com.cn/disclosure/2018/2018-04-27/1524814275_362366.pdf,,1,224453035.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1795567.48,,,,,4611434.05,,230860036.7,107524529.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,137787049.9,,,,13019964.83,,,,,21310970.55,,279642514.6,-48782477.88,1,,134700000,,,118270.89,,,,,,,,,,134818270.9,,,,,,7131964.71,,,132000000,,,,,,,,,,,,,,139131964.7,-4313693.82,1,,,,,,92279500,,,,,,,,,,,,,92279500,,,59550000,,,,,,,1852118.96,,,,,,,,,,,,,,61402118.96,30877381.04,-6950.13,-22225740.79,33119830.25,,,10894089.46,,
53108,3834a53cf7c25ee4a5794a8aac03516e,430227,东软慧聚,2017/12/31,2016/12/31,0,合并上年年初至报告期末,2018/4/27,年度报告,2019/2/27,56,http://www.neeq.com.cn/disclosure/2018/2018-04-27/1524814275_362366.pdf,,1,323071030.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,805114.06,,,,,6068138.36,,329944282.5,180831798.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103261293.9,,,,17274420.17,,,,,19808612.77,,321176125.6,8768156.98,1,,229600000,,,146923.89,,,,,,,,,,229746923.9,,,,,,219673,,,232300000,,,,,,,,,,,,,,232519673,-2772749.11,1,,,,,,56150000,,,,,,,,,,,,,56150000,,,66100000,,,,,,,1113640.54,,,,,,,,,,,,,,67213640.54,-11063640.54,20659.59,-5047573.08,38167403.33,,,33119830.25,,
133245,3834a53cf7c25ee4a5794a8aac03516e,430227,东软慧聚,2017/12/31,2017/12/31,0,母公司年初至报告期末,2018/4/27,年度报告,2019/2/28,57,http://www.neeq.com.cn/disclosure/2018/2018-04-27/1524814275_362366.pdf,,1,224453035.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1795567.48,,,,,4515128,,230763730.7,107524529.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,137680856.1,,,,13016604.47,,,,,21285872.27,,279507862.1,-48744131.45,1,,134700000,,,118270.89,,,,,,,,,,134818270.9,,,,,,7131964.71,,,132000000,,,,,,,,,,,,,,139131964.7,-4313693.82,1,,,,,,92279500,,,,,,,,,,,,,92279500,,,59550000,,,,,,,1852118.96,,,,,,,,,,,,,,61402118.96,30877381.04,-6950.13,-22187394.36,33067731.53,,,10880337.17,,
133246,3834a53cf7c25ee4a5794a8aac03516e,430227,东软慧聚,2017/12/31,2016/12/31,0,母公司上年年初至报告期末,2018/4/27,年度报告,2019/2/28,57,http://www.neeq.com.cn/disclosure/2018/2018-04-27/1524814275_362366.pdf,,1,322855030.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,805114.06,,,,,6205515.3,,329865659.5,180831798.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103205640.6,,,,17264620.53,,,,,19837222.67,,321139282.5,8726376.93,1,,229600000,,,146923.89,,,,,,,,,,229746923.9,,,,,,219673,,,232300000,,,,,,,,,,,,,,232519673,-2772749.11,1,,,,,,56150000,,,,,,,,,,,,,56150000,,,66100000,,,,,,,1113640.54,,,,,,,,,,,,,,67213640.54,-11063640.54,20659.59,-5089353.13,38157084.66,,,33067731.53,,
13233,cebd5e293774540d8fa0e61251026925,430227,东软慧聚,2017/12/31,2017/12/31,0,合并年初至报告期末,2018/4/27,年度报告,2019/2/27,56,http://www.neeq.com.cn/disclosure/2018/2018-04-27/1524814255_551097.pdf,,1,224453035.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1795567.48,,,,,4611434.05,,230860036.7,107524529.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,137787049.9,,,,13019964.83,,,,,21310970.55,,279642514.6,-48782477.88,1,,134700000,,,118270.89,,,,,,,,,,134818270.9,,,,,,7131964.71,,,132000000,,,,,,,,,,,,,,139131964.7,-4313693.82,1,,,,,,92279500,,,,,,,,,,,,,92279500,,,59550000,,,,,,,1852118.96,,,,,,,,,,,,,,61402118.96,30877381.04,-6950.13,-22225740.79,33119830.25,,,10894089.46,,
13234,cebd5e293774540d8fa0e61251026925,430227,东软慧聚,2017/12/31,2016/12/31,0,合并上年年初至报告期末,2018/4/27,年度报告,2019/2/27,56,http://www.neeq.com.cn/disclosure/2018/2018-04-27/1524814255_551097.pdf,,1,323071030.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,805114.06,,,,,6068138.36,,329944282.5,180831798.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103261293.9,,,,17274420.17,,,,,19808612.77,,321176125.6,8768156.98,1,,229600000,,,146923.89,,,,,,,,,,229746923.9,,,,,,219673,,,232300000,,,,,,,,,,,,,,232519673,-2772749.11,1,,,,,,56150000,,,,,,,,,,,,,56150000,,,66100000,,,,,,,1113640.54,,,,,,,,,,,,,,67213640.54,-11063640.54,20659.59,-5047573.08,38167403.33,,,33119830.25,,
82869,cebd5e293774540d8fa0e61251026925,430227,东软慧聚,2017/12/31,2017/12/31,0,母公司年初至报告期末,2018/4/27,年度报告,2019/2/27,57,http://www.neeq.com.cn/disclosure/2018/2018-04-27/1524814255_551097.pdf,,1,224453035.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1795567.48,,,,,4515128,,230763730.7,107524529.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,137680856.1,,,,13016604.47,,,,,21285872.27,,279507862.1,-48744131.45,1,,134700000,,,118270.89,,,,,,,,,,134818270.9,,,,,,7131964.71,,,132000000,,,,,,,,,,,,,,139131964.7,-4313693.82,1,,,,,,92279500,,,,,,,,,,,,,92279500,,,59550000,,,,,,,1852118.96,,,,,,,,,,,,,,61402118.96,30877381.04,-6950.13,-22187394.36,33067731.53,,,10880337.17,,
82870,cebd5e293774540d8fa0e61251026925,430227,东软慧聚,2017/12/31,2016/12/31,0,母公司上年年初至报告期末,2018/4/27,年度报告,2019/2/27,57,http://www.neeq.com.cn/disclosure/2018/2018-04-27/1524814255_551097.pdf,,1,322855030.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,805114.06,,,,,6205515.3,,329865659.5,180831798.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103205640.6,,,,17264620.53,,,,,19837222.67,,321139282.5,8726376.93,1,,229600000,,,146923.89,,,,,,,,,,229746923.9,,,,,,219673,,,232300000,,,,,,,,,,,,,,232519673,-2772749.11,1,,,,,,56150000,,,,,,,,,,,,,56150000,,,66100000,,,,,,,1113640.54,,,,,,,,,,,,,,67213640.54,-11063640.54,20659.59,-5089353.13,38157084.66,,,33067731.53,,
85101,c7f732c60292517a811ab3405a36b90c,430229,绿岸网络,2017/12/31,2017/12/31,0,母公司年初至报告期末,2018/3/21,年度报告,2019/2/27,43,http://www.neeq.com.cn/disclosure/2018/2018-03-21/1521623091_653284.pdf,,1,230004049.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1445651.69,,,,,11574749.32,,243024450.9,90106570.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67084940.12,,,,13561238.42,,,,,34775275.63,,205528024.9,37496426.02,1,,76866262.88,,,10867303.46,,17766700,,,,846800000,,,,952300266.3,,,,,,52183967.02,,,30000000,,,,,,,,,,,,928780000,,1010963967,-58663700.68,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-197.01,-21167471.67,164308587.9,,,143141116.3,,
85102,c7f732c60292517a811ab3405a36b90c,430229,绿岸网络,2017/12/31,2016/12/31,0,母公司上年年初至报告期末,2018/3/21,年度报告,2019/2/27,43,http://www.neeq.com.cn/disclosure/2018/2018-03-21/1521623091_653284.pdf,,1,239990407.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3957645.44,,,,,3138476.61,,247086529.8,93802331.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57884191.42,,,,19375928.44,,,,,36555804.9,,207618256.1,39468273.71,1,,12023305.81,,,16996740.04,,,,,,881950000,,,,910970045.9,,,,,,12230049.77,,,83227294.03,,,,,,,,,,,,688290000,,783747343.8,127222702.1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89427305.1,,,,,,,,,,,,,,89427305.1,-89427305.1,,77263670.66,87044917.27,,,164308587.9,,
14987,c7f732c60292517a811ab3405a36b90c,430229,绿岸网络,2017/12/31,2017/12/31,0,合并年初至报告期末,2018/3/21,年度报告,2019/2/27,42,http://www.neeq.com.cn/disclosure/2018/2018-03-21/1521623091_653284.pdf,,1,250358813.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1445651.69,,,,,11930868.62,,263735334.2,106407452.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67084940.12,,,,13561258.42,,,,,34844940.09,,221898590.7,41836743.46,1,,76767132,,,10868519.98,,17766700,,,,846800000,,,,952202352,,,,,,54266062.83,,,30000000,,,,,,,,,,,,928780000,,1013046063,-60843710.85,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4219120.38,-23226087.77,236959289.6,,,213733201.8,,
14988,c7f732c60292517a811ab3405a36b90c,430229,绿岸网络,2017/12/31,2016/12/31,0,合并上年年初至报告期末,2018/3/21,年度报告,2019/2/27,42,http://www.neeq.com.cn/disclosure/2018/2018-03-21/1521623091_653284.pdf,,1,244593075,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3957645.44,,,,,3205943.35,,251756663.8,97453838.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57884191.42,,,,19375928.44,,,,,36580967.71,,211294926,40461737.74,1,,12023305.81,,,16999575.67,,,,,,882129000,,,,911151881.5,,,,,,12230049.77,,,45020000,,,,,,,,,,,,658370000,,715620049.8,195531831.7,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89427305.1,,,,,,,,,,,,,,89427305.1,-89427305.1,2518236.6,149084501,87874788.65,,,236959289.6,,
42407,602fdcb098605becb066314cfe3fda46,430232,ST桦清,2017/12/31,2017/12/31,0,合并年初至报告期末,2018/4/26,年度报告,2019/2/27,52,http://www.neeq.com.cn/disclosure/2018/2018-04-26/1524735077_507175.pdf,,1,66362074.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,171769.22,,,,,3622376.2,,70156219.75,24289092.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27092412.4,,,,2832030.82,,,,,15546390.57,,69759926.73,396293.02,1,,,,,,,35747.59,,,,,,,,35747.59,,,,,,928445.64,,,6500000,,,,,,,,,,,,,,7428445.64,-7392698.05,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-6996405.03,16983452.86,,,9987047.83,,
42408,602fdcb098605becb066314cfe3fda46,430232,ST桦清,2017/12/31,2016/12/31,0,合并上年年初至报告期末,2018/4/26,年度报告,2019/2/27,52,http://www.neeq.com.cn/disclosure/2018/2018-04-26/1524735077_507175.pdf,,1,78713672.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,603601.7,,,,,11260256.79,,90577531.2,32170768.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24102372.56,,,,6048033.39,,,,,26332443.8,,88653618.63,1923912.57,1,,,,,,,,200000,,,,,,,200000,,,,,,276790.24,,,,,,,,,,,,,,,,,276790.24,-76790.24,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1847122.33,15136330.53,,,16983452.86,,
119789,602fdcb098605becb066314cfe3fda46,430232,ST桦清,2017/12/31,2017/12/31,0,母公司年初至报告期末,2018/4/26,年度报告,2019/2/28,53,http://www.neeq.com.cn/disclosure/2018/2018-04-26/1524735077_507175.pdf,,1,8167235,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,171769.22,,,,,10013819.87,,18352824.09,1249605.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3171664.97,,,,507112.75,,,,,13288380.06,,18216763.07,136061.02,1,,,,,,,,,,,,,,,,,,,,,76903,,,,,,,,,,,,,,,,,76903,-76903,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59158.02,26381.14,,,85539.16,,
119790,602fdcb098605becb066314cfe3fda46,430232,ST桦清,2017/12/31,2016/12/31,0,母公司上年年初至报告期末,2018/4/26,年度报告,2019/2/28,53,http://www.neeq.com.cn/disclosure/2018/2018-04-26/1524735077_507175.pdf,,1,13794887.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,513921.09,,,,,8411419.76,,22720228.68,1592391.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4002697.03,,,,1266735.57,,,,,16049691.5,,22911515.23,-191286.55,1,,,,,,,,,,,,,,,,,,,,,11376.04,,,,,,,,,,,,,,,,,11376.04,-11376.04,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-202662.59,229043.73,,,26381.14,,
59563,1f2d3078542459ef9f86713d4b507feb,430233,星原丰泰,2017/12/31,2017/12/31,0,合并年初至报告期末,2018/4/27,年度报告,2019/2/27,44,http://www.neeq.com.cn/disclosure/2018/2018-04-27/1524824292_525476.pdf,,1,16048209.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6895661.51,,22943871.23,7397544.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7991421.64,,,,1816614.56,,,,,7318540.15,,24524121.14,-1580249.91,1,,,,,,,,,,,,,,,,,,,,,144577.34,,,,,,,,,,,,,,,,,144577.34,-144577.34,1,,,,,,,,,,,,,,,,2940000,,,2940000,,,,,,,,,,275826.26,,,,,,,,,,1157700,,,,1433526.26,1506473.74,,-218353.51,743372.01,,,525018.5,,
